SBIT,ITR,Itumbiara Airport,-18.4447,-49.2134
SBIZ,IMP,Imperatriz Airport (Prefeito Renato Moreira Airport),-5.53129,-47.46
SBJA,JJG,Humberto Ghizzo Bortoluzzi Regional Airport,-28.6753,-49.0596
SBJE,JJD,Comte. Ariston Pessoa Regional Airport,-2.90667,-40.3581
SBJF,JDF,Francisco Alvares de Assis Airport,-21.7915,-43.3868
SBJP,JPA,Presidente Castro Pinto International Airport,-7.14583,-34.9486
SBJR,RRJ,Jacarepagua Airport,-22.9878,-43.3702
SBJU,JDO,Juazeiro do Norte Airport,-7.21896,-39.2701
SBJV,JOI,Joinville-Lauro Carneiro de Loyola Airport,-26.2245,-48.7974
SBKG,CPV,Campina Grande Airport (Presidente Joao Suassuna Airport),-7.26992,-35.8964
SBKP,VCP,Viracopos-Campinas International Airport,-23.0081,-47.1344
SBLE,LEC,Coronel Horacio de Mattos Airport,-12.4823,-41.277
SBLJ,LAJ,Antonio Correia Pinto de Macedo Airport,-27.7821,-50.2815
SBLN,LIP,Lins Airport,-21.664,-49.7305
SBLO,LDB,Londrina-Governador Jose Richa Airport,-23.3336,-51.1301
SBLP,LAZ,Bom Jesus da Lapa Airport,-13.2621,-43.4081
SBMA,MAB,Joao Correa da Rocha Airport,-5.36859,-49.138
SBMC,MQH,Minacu Airport,-13.5491,-48.1953
SBMD,MEU,Serra do Areao Airport,-0.889839,-52.6022
SBME,MEA,Benedito Lacerda Airport,-22.343,-41.766
SBMG,MGF,Silvio Name Junior Regional Airport,-23.4761,-52.0162
SBMK,MOC,Montes Claros/Mario Ribeiro Airport,-16.7069,-43.8189
SBML,MII,Frank Miloye Milenkowichi-Marilia State Airport,-22.1969,-49.9264
SBMN,PLL,Manaus Air Force Base,-3.14604,-59.9863
SBMO,MCZ,Zumbi dos Palmares International Airport,-9.51081,-35.7917
SBMQ,MCP,Alberto Alcolumbre International Airport,0.050664,-51.0722
SBMS,MVF,Gov. Dix-Sept Rosado Airport,-5.20192,-37.3643
SBMY,MNX,Manicore Airport,-5.81138,-61.2783
SBNF,NVT,Navegantes-Ministro Victor Konder International Airport,-26.88,-48.6514
SBNM,GEL,Sepe Tiaraju Airport,-28.2817,-54.1691
SBNT,NAT,Sao Goncalo do Amarante-Governador Aluizio Alves International Airport,-5.76806,-35.3761
SBOI,OYK,Oiapoque Airport,3.85549,-51.7969
SBPA,POA,Salgado Filho International Airport,-29.9944,-51.1714
SBPB,PHB,Parnaiba-Prefeito Dr. Joao Silva Filho International Airport,-2.89375,-41.732
SBPC,POO,Pocos de Caldas Airport,-21.843,-46.5679
SBPF,PFB,Lauro Kurtz Airport,-28.244,-52.3266
SBPJ,PMW,Palmas-Brigadeiro Lysias Rodrigues Airport,-10.2915,-48.357
SBPK,PET,Joao Simoes Lopes Neto International Airport,-31.7184,-52.3277
SBPL,PNZ,Senador Nilo Coelho Airport,-9.36241,-40.5691
SBPN,PNB,Porto Nacional Airport,-10.7194,-48.3997
SBPP,PMG,Ponta Pora International Airport,-22.5496,-55.7026
SBPS,BPS,Porto Seguro Airport,-16.4386,-39.0809
SBPV,PVH,Governador Jorge Teixeira de Oliveira International Airport,-8.70929,-63.9023
SBQV,VDC,Pedro Otacilio Figueiredo Airport,-14.8628,-40.8631
SBRB,RBR,Placido de Castro International Airport,-9.86889,-67.8981
SBRF,REC,Recife/Guararapes-Gilberto Freyre International Airport,-8.12649,-34.9236
SBRG,RIG,Rio Grande Regional Airport,-32.0817,-52.1633
SBRJ,SDU,Rio de Janeiro Santos Dumont Airport,-22.9103,-43.1655
SBRP,RAO,Leite Lopes Airport,-21.1364,-47.7767
SBRR,BRB,Barreirinhas Airport,-2.75663,-42.8057
SBSJ,SJK,Professor Urbano Ernesto Stumpf International Airport,-23.2292,-45.8615
SBSL,SLZ,Marechal Cunha Machado International Airport,-2.58536,-44.2341
SBSM,RIA,Santa Maria Airport (Rio Grande do Sul),-29.7114,-53.6882
SBSN,STM,Santarem-Maestro Wilson Fonseca Airport,-2.42472,-54.7858
SBSP,CGH,Sao Paulo Congonhas Airport,-23.6282,-46.6572
SBSR,SJP,Prof. Eribelto Manoel Reino State Airport,-20.8166,-49.4065
SBST,SSZ,Santos Air Force Base,-23.9281,-46.2997
SBSV,SSA,Deputado Luis Eduardo Magalhaes International Airport,-12.9086,-38.3225
SBTB,TMT,Porto Trombetas Airport,-1.4896,-56.3968
SBTC,UNA,Una-Comandatuba Airport,-15.3552,-38.999
SBTD,TOW,Luiz dal Canalle Filho Airport,-24.6863,-53.6975
SBTE,THE,Teresina-Senador Petronio Portel Airport,-5.05994,-42.8235
SBTF,TFF,Tefe Airport,-3.38294,-64.7241
SBTG,TJL,Plinio Alarcom Airport,-20.7542,-51.6842
SBTK,TRQ,Jose Galera dos Santos Airport,-8.15526,-70.7833
SBTL,TEC,Telemaco Borba Airport,-24.3178,-50.6516
SBTR,TSQ,Torres Airport,-29.4149,-49.81
SBTT,TBT,Tabatinga International Airport,-4.25567,-69.9358
SBTU,TUR,Tucurui Airport,-3.78601,-49.7203
SBUA,SJL,Sao Gabriel da Cachoeira Airport,-0.14835,-66.9855
SBUF,PAV,Paulo Afonso Airport,-9.40088,-38.2506
SBUG,URG,Rubem Berta International Airport,-29.7822,-57.0382
SBUL,UDI,Ten. Cel. Av. Cesar Bombonato Airport,-18.8836,-48.2253
SBUP,URB,Castilho Airport (Urubupunga Airport),-20.7771,-51.5648
SBUR,UBA,Mario de Almeida Franco Airport,-19.7647,-47.9661
SBVG,VAG,Major Brigadeiro Trompowsky Airport,-21.5901,-45.4733
SBVH,BVH,Vilhena Airport (Brigadeiro Camarao Airport),-12.6944,-60.0983
SBVT,VIX,Eurico de Aguiar Salles Airport,-20.2581,-40.2864
SBZM,IZA,Presidente Itamar Franco Airport (Zona da Mata Regional Airport),-21.5131,-43.1731
SCAC,ZUD,Pupelde Airfield,-41.9043,-73.7966
SCAN,LOB,San Rafael Airport,-32.8142,-70.6467
SCAP,WAP,Alto Palena Airfield,-43.6119,-71.8061
SCAR,ARI,Chacalluta International Airport,-18.3485,-70.3387
SCAS,WPA,Cabo Juan Roman Airfield,-45.3992,-72.6703
SCAT,CPO,Desierto de Atacama Airport,-27.2612,-70.7792
SCBA,BBA,Balmaceda Airport,-45.9161,-71.6895
SCBE,TOQ,Barriles Airport,-22.1411,-70.0629
SCCC,CCH,Chile Chico Airfield,-46.5833,-71.6874
SCCF,CJC,El Loa Airport,-22.4982,-68.9036
SCCH,YAI,General Bernardo O'Higgins Airport,-36.5825,-72.0314
SCCI,PUQ,Presidente Carlos Ibanez del Campo International Airport,-53.0026,-70.8546
SCCY,GXQ,Teniente Vidal Airfield,-45.5942,-72.1061
SCDA,IQQ,Diego Aracena International Airport,-20.5352,-70.1813
SCEL,SCL,Arturo Merino BenÃ­tez International Airport,-33.3928,-70.7856
SCES,ESR,Ricardo Garcia Posada Airport,-26.3111,-69.7652
SCFA,ANF,Cerro Moreno International Airport,-23.4445,-70.4451
SCFM,WPR,Capitan Fuentes Martinez Airport,-53.2537,-70.3192
SCFR,FRT,Frutillar Airport,-41.117,-73.05
SCFT,FFU,Futaleufu Airfield,-43.1892,-71.8511
SCGE,LSQ,Maria Dolores Airport,-37.4017,-72.4254
SCGZ,WPU,Guardiamarina Zanartu Airport,-54.9311,-67.6263
SCHR,LGR,Cochrane Airfield,-47.2438,-72.5884
SCIE,CCP,Carriel Sur International Airport,-36.7727,-73.0631
SCIP,IPC,Mataveri International Airport (Isla de Pascua Airport),-27.1648,-109.422
SCJO,ZOS,Canal Bajo Carlos Hott Siebert Airport,-40.6112,-73.061
SCKP,CPP,Coposa Airport,-20.75,-68.6833
SCLL,VLR,Vallenar Airport,-28.5964,-70.756
SCNT,PNT,Teniente Julio Gallardo Airport,-51.6715,-72.5284
SCOV,OVL,El Tuqui Airport,-30.5592,-71.1756
SCPC,ZPC,Pucon Airport,-39.2928,-71.9159
SCPQ,MHC,Mocopulli Airport,-42.3404,-73.7157
SCPV,PUX,El Mirador Airport,-41.3494,-72.9467
SCQB,COW,Coquimbo Airport,-30.1989,-71.2469
SCQP,ZCO,La Araucania Airport,-38.9259,-72.6515
SCRA,CNR,Chanaral Airport,-26.3325,-70.6073
SCRD,VAP,Rodelillo Airfield,-33.0681,-71.5575
SCRM,TNM,Teniente R. Marsh Airport,-62.1908,-58.9867
SCSB,SMB,Franco Bianco Airport,-52.7367,-69.3336
SCSE,LSC,La Florida Airport,-29.9162,-71.1995
SCSF,SSD,San Felipe Airport,-32.7458,-70.705
SCST,WCA,Gamboa Airport,-42.4903,-73.7728
SCTC,PZS,Maquehue Airport,-38.7668,-72.6371
SCTE,PMC,El Tepual Airport,-41.4389,-73.094
SCTL,TLX,Panguilemo Airport,-35.3778,-71.6017
SCTN,WCH,Chaiten Airfield,-42.9328,-72.6991
SCTO,ZIC,Victoria Airport,-38.2456,-72.3486
SCTT,TTC,Las Breas Airport,-25.5643,-70.3759
SCVD,ZAL,Pichoy Airport,-39.65,-73.0861
SCVM,KNA,Vina del Mar Airport,-32.9496,-71.4786
SDAM,CPQ,Campo dos Amarais Airport,-22.8592,-47.1081
SDCG,OLC,Senadora Eunice Michiles Airport,-3.46793,-68.9204
SDCO,SOD,Sorocaba Airport,-23.478,-47.49
SDJL,JLS,Jales Airport,-20.293,-50.5464
SDOU,OUS,Jornalista Benedito Pimentel-Ourinhos State Airport,-22.9665,-49.9133
SDOW,OIA,Ourilandia do Norte Airport,-6.7631,-51.0499
SDRS,REZ,Resende Airport,-22.4785,-44.4803
